id,field_id,content,answer,explanation,image
178,12,道路の片側に道路工事などの障害物があるところで対向車と行き違うときは、二輪車は車幅が狭いので、いつでも先に通行してよい。,FALSE,二輪車であっても、障害物のある側の車があらかじめ一時停止か減速をして、対向車に道を譲ります。,
179,12,進路の前方に障害物がある場合、その付近で対向車と行き違うときには、その地点を先に通過することのできる車が優先する。,FALSE,進路の前方に障害物がある側の車が、反対方向の車に進路を譲ります。,
180,12,前方の道路の幅が狭く、対向車と行き違うとき安全な間隔がとれないと判断したので、速度を上げて先に通過した。,FALSE,設問のような場合は一時停止や減速するなどします。譲り合いの気持ちが大切です。,
181,13,大型特殊免許では、大型特殊自動車のほか大型自動車、原動機付自転車、小型特殊自動車を運転することができる。,FALSE,大型特殊免許で運転できるのは、大型特殊自動車のほか原動機付自転車、小型特殊自動車のみで、大型自動車は運転することができません。,
182,13,普通自動車や中型自動車、大型自動車や大型特殊自動車で車両総重量７５０キログラムを超える:車（故障車を除く）をけん引するときは、けん引する自動車の免許のほかにけん引免許が必要である。,TRUE,設問のとおりです。車両総重量７５０キログラムを超える:車（故障車を除く）をけん引するときは、けん引する自動車の免許のほかにけん引免許が必要です。,
183,13,車両総重量が、８５０キログラムの故障車をロープでけん引するときは、けん引免許は必要ない。,TRUE,車両総重量が７５０キログラム以下の車をけん引する場合と、故障車をロープやクレーンなどでけん引する場合は、けん引免許はいりません。,
184,13,大型特殊免許では、大型特殊自動車のほか中型自動車、原動機付自転車、小型特殊自動車を運転することができる。,FALSE,大型特殊免許では、中型自動車を運転することはできません。,
185,13,仮免許で運転の練習をするときは、車の前か後ろのどちらかに仮免許練習中の標識を表示しなければならない。,FALSE,仮免許練習中の標識を「どちらかに」ではなく、車の前と後ろの両方に表示しなければなりません。,
186,13,小型特殊自動車と原動機付自転車は、それぞれの免許を受けるほか二輪免許、普通免許、中型免許、大型免許および大型特殊免許を受ければ運転できる。,TRUE,小型特殊自動車と原動機付自転車は、単独で取得するほか、二輪免許、普通免許、中型免許、大型免許および大型特殊免許を受ければ運転することができます。,
187,13,普通免許を受けていれば、車両総重量５トン未満のトラックを運転することができる。,TRUE,車両総重量５トン未満、最大積載量３トン未満のトラックは普通自動車に該当しますので、普通免許で運転することができます。,
188,13,普通免許を受けようとする人が道路上で運転の練習をするときは、仮免許を受けなければならない。,TRUE,設問のとおりです。道路上で運転の練習をするときは、仮免許が必要です。,
189,13,最大積載量４.５トンの貨物自動車は、普通免許で運転することができる。,FALSE,普通免許で運転できるのは、最大積載量３トン未満の貨物自動車です。,
190,13,乗車定員１１人のマイクロバスは、普通免許で運転できる。,FALSE,乗車定員１１人以上２９人以下のマイクロバスは、中型自動車です。普通免許では運転できません。,
191,14,オートマチック車で駐車するときは、チェンジレバーをローの位置にしておかなければならない。,FALSE,オートマチック車で駐車するときは、Ｐ（パーキング）の位置に入れておきます。,
192,14,オートマチック車が交差点などで停止するときは、ブレーキペダルを踏み、念のためハンドブレーキもかけておくようにする。,TRUE,設問のとおりです。交差点などで停止するときは、ブレーキペダルを踏み、念のためハンドブレーキもかけておくようにしましょう。,
193,14,オートマチック車のエンジンを始動するときのチェンジレバーの位置は、ハンドブレーキをかけていれば「Ｎ」の位置でもよい。,FALSE,オートマチック車のエンジンを始動させるときのチェンジレバーは、「N」の位置ではなく、「Ｐ」の位置でかけるのが基本です。,
194,14,オートマチック車のエンジンの正しいかけ方は、ハンドブレーキが確実にかかっているか、チェンジレバーが「Ｐ」に入っているかを確認したうえでブレーキペダルを踏んだ状態でエンジンをかけるのがよい。,TRUE,設問のとおりです。オートマチック車のエンジンの正しいかけ方は、ハンドブレーキが確実にかかっているか、チェンジレバーが「Ｐ」に入っているかを確認したうえでブレーキペダルを踏んだ状態でエンジンをかけるようにしましょう。,
195,14,オートマチック車は、交差点などで停止時間が長くなるときは、チェンジレバーを「Ｎ」に入れて待つようにする。,TRUE,設問のとおりです。オートマチック車は、交差点などで停止時間が長くなるときは、チェンジレバーを「Ｎ」に入れて待つようにしましょう。,
196,14,クリープ現象とは、オートマチック車で発進しようとチェンジレバーを「Ｄ」の位置に入れ、アクセルペダルを軽く踏んだときに急に走りだす現象をいう。,FALSE,チェンジレバーが「Ｐ」か「Ｎ」以外でブレーキペダルをゆるめると、アクセルペダルを踏まなくても動き出すことをクリープ現象といいます。,
197,14,オートマチック車を運転し、信号待ちや踏切で停止する場合、ブレーキペダルをしっかり踏んでいないと車がゆっくり動き出すこと（クリープ現象）によって前車に追突するなど思わぬ事故を起こすことがある。,TRUE,設問のとおりです。アクセルペダルを踏まなくても、車が動き出す現象（クリープ現象）があるので、停止中でもしっかりブレーキペダルを踏んで注意しましょう。,
198,14,オートマチック車は、アクセルペダルを踏まなくても、車が動き出す現象があるので、停止中でもブレーキペダルを踏んでおくことが大切である。,TRUE,設問のとおりです。アクセルペダルを踏まなくても、車が動き出す現象（クリープ現象）があるので、停止中でもブレーキペダルを踏んで注意しましょう。,
199,14,オートマチック車は、停止しているときは、チェンジレバーが「Ｐ」か「Ｎ」以外の位置ではクリープ現象のためアクセルペダルを踏まなくても動き出すので、ブレーキペダルをしっかり踏んでおかなければならない。,TRUE,車が動き出さないように、ブレーキペダルをしっかり踏んでおきましょう。,
200,14,オートマチック車で上り坂に駐車させる場合は、チェンジレバーをＤ（ドライブ）レンジに入れておくのがよい。,FALSE,オートマチック車で駐車するときは、上り坂・下り坂・平地に関係なくＰ（パーキング）のレンジに入れておきます。,
201,15,車はどのような場合でも、道路の中央から右側部分に、はみ出して通行することはできない。,FALSE,一方通行の道路や、工事などのため道路の左側部分だけでは通行するのに十分な幅がないときなどは、右側部分にはみ出して通行することができます。,
202,15,路面電車に乗り降りする人がいるときは、安全地帯の有無に関係なく、乗降客や道路を横断する人がいなくなるまで停止していなければならない。,FALSE,安全地帯がないときは設問のとおりですが、安全地帯があるときは徐行して通行できます。,
203,15,自家用の大型バスを運転するときは、大型第二種免許が必要である。,FALSE,第二種免許は、バス、タクシーなどを旅客運送のため、運転する場合に必要な免許ですので、自家用であれば必要ありません。,
204,15,図の指示標示は、「自転車専用道路」であることを表している。,FALSE,「自転車横断帯」の標示で、自転車が道路を横断するための場所であることを示します。,Qimage15-4_15-49.png
205,15,正面から進行してくる交通に対して、図の警察官の手信号と信号機の信号は同じ意味である。,FALSE,信号機の信号は左折をすることができますが、警察官の手信号は赤色の信号と同じ意味ですので直進や右折はもちろん、左折もすることができません。,Qimage15-5_15-24.png
206,15,この道路標示は、前方の路上に障害物のあることを示している。,TRUE,設問のとおりです。「安全地帯または路上障害物に接近」を示す指示標示です。,Qimage15-6.png
207,15,こう配の急な下り坂は、追い越し禁止だが、追い抜きは禁止されていない。,TRUE,設問のとおりです。こう配の急な下り坂では、追い越しが禁止されていますが、追い抜きは禁止されていません。,
208,15,図の標示がある道路では、大型貨物自動車に限って、最も左側の車両通行帯を通行しなければならない。,FALSE,大型貨物自動車だけでなく、特定中型貨物自動車と大型特殊自動車も、この車両通行帯を通行しなければなりません。,Qimage15-8.png
209,15,図のような交差点の手前３０メートル以内のところで、見とおしがよくて安全を確かめれば、Ｂ車は追い越しをはじめてよい。,TRUE,交差点とその手前３０メートル以内は追い越し禁止場所ですが、図のＢ車の場合、優先道路を通行しているので、追い越しをすることができます。,Qimage11-4_15-9.png
210,15,左右の見通しのきかない交差点は危険な場所なので、どんな場合であっても徐行しなければならない。,FALSE,左右の見通しのきかない交差点は、徐行すべき場所ですが、信号機などで交通整理が行われている場合や、優先道路を通行している場合は、徐行する必要はありません。,
211,15,この標識のある道路では、特に認められた車は通行できるが、歩行者に注意して徐行しなければならない。,TRUE,この標識のある道路では、特に認められた車は通行できるが、歩行者に注意して徐行しなければならない。,Qimage15-11.png
212,15,車両総重量が、８５０キログラムの故障車をロープでけん引するときは、けん引免許は必要ない。,TRUE,車両総重量が７５０キログラム以下の車をけん引する場合と、故障車をロープやクレーンなどでけん引する場合は、けん引免許はいりません。,
213,15,図の青色の灯火の信号に対面する車は、直進し、右折し、左折することができる。,FALSE,設問は「車は」となっていますので、原動機付自転車と軽車両も含まれます。二段階右折をする原動機付自転車と軽車両は右折することができません。,Qimage15-13.png
214,15,交差点において、交差道路へ入ろうとする場合、交差道路が優先道路であるときは、必ず一時停止しなければならない。,FALSE,優先道路へ入るときは、徐行して交差する道路を通行する車の進行を妨げないようにします。必ずしも、一時停止する必要はありません。,
215,15,この標識のある道路は優先道路であるから、交差点とその手前３０メートル以内の場所で自動車や原動機付自転車を追い越すため進路を変えたり、その横を通りすぎてもよい。,TRUE,設問のとおりです。交差点とその手前３０メートル以内の場所は追い越し禁止ですが、優先道路を通行している場合は例外で追い越しができます。,Qimage6-10_15-15_15-19_16-18.png
216,15,図の標識は、センターラインのないところの道路の中心を表している。,FALSE,この標識は、道路の中央（中央線）を表し、中央線は道路の中心にあるとは限りません。,Qimage3-25_15-16.png
217,15,前の車との車間距離を保つときは、制動距離とほぼ同じぐらいの距離をとればよい。,FALSE,制動距離は誤りです。停止距離以上の距離をとらなければなりません。,
218,15,交差点で、警察官が「止まれ」の手信号をしていたので、警察官の１メートル手前で停止した。,FALSE,警察官の手信号で停止する場合、交差点で停止線のあるときは停止線の直前、ない場合は交差点の直前で停止します。警察官の１メートル手前ではありません。,
219,15,この標識は、通行している道路と交差する前方の道路が「優先道路」であることを表している。,FALSE,「優先道路」の標識で、標識がある側の道路が優先道路であることを表しています。,Qimage6-10_15-15_15-19_16-18.png
220,15,追い越し禁止場所では、原動機付自転車や自動車は軽車両以外の車を追い越してはならない。,TRUE,設問のとおりです。追い越し禁止場所であっても、軽車両は追い越すことができます。,
221,15,交差点以外の場所で横断歩道や自転車横断帯も踏切もないところに信号機があるときの停止位置は、信号機の直前で停止する。,TRUE,設問のとおりです。信号機の直前（信号が見える位置）で停止しなければなりません。,
222,15,車を運転中に歩行者のそばを通るときは、必ず徐行して歩行者を安全に通行させる。,FALSE,歩行者のそばを通るときは、歩行者との間に安全な間隔をあけて通行すれば、必ずしも徐行する必要はありません。,
223,15,優先道路を通行しているときでも左右の見通しのきかない交差点は徐行しなければならない。,FALSE,左右の見通しのきかない交差点は、徐行すべき場所ですが、信号機などで交通整理が行われている場合や、優先道路を通行している場合は、徐行する必要はありません。,
224,15,正面から進行してくる交通に対して、図の警察官の手信号と信号機の信号は同じ意味である。,FALSE,信号機の信号は左折をすることができますが、警察官の手信号は赤色の信号と同じ意味ですので直進や右折はもちろん、左折もすることができません。,Qimage15-5_15-24.png
225,15,園児などが乗り降りのため止まっている通園バスのそばを通るときは、徐行しなければならないが、右側に十分な間隔があるときは、徐行しなくてもよい。,FALSE,十分な間隔があったとしても、園児の飛び出しにそなえて必ず徐行して通行しなければなりません。,
226,15,普通二輪免許で、小型特殊自動車の運転ができる。,TRUE,設問のとおりです。普通二輪免許では普通自動二輪車と小型特殊自動車、原動機付自転車が運転できます。,
227,15,図のような路側帯は、軽車両の通行はできるが、車が中に入って駐停車することは禁止されている。,FALSE,歩行者専用路側帯であり、軽車両は通行できません。,Qimage15-27.png
228,15,中型貨物自動車で、車両総重量７５０キログラムを超える:故障車をロープでけん引するときは、中型免許のほかにけん引免許が必要である。,FALSE,故障車をロープでけん引するときは、けん引免許は必要ありません。,
229,15,「車両横断禁止」の標識のあるところでは、右側でも左側でも道路に面した場所に出入りするための横断が禁止されている。,FALSE,道路の左側に面した場所に出入りするための横断は禁止されていません。,
230,15,優先道路を通行しているときでも左右の見通しのきかない交差点は徐行しなければならない。,FALSE,左右の見通しのきかない交差点は、徐行すべき場所ですが、信号機などで交通整理が行われている場合や、優先道路を通行している場合は、徐行する必要はありません。,
231,15,横断歩道や自転車横断帯とその手前３０メートルの間は、追い越し禁止だが、追い抜きはしてもよい。,FALSE,横断歩道や自転車横断帯とその手前３０メートル以内は、追い越しと追い抜きが禁止されています。,
232,15,この標識のあるところで、停止線がないときは、標識の直前で一時停止し、交差する道路を通行する車の進行を妨げてはならない。,FALSE,標識の直前は誤りです。交差点の直前で一時停止します。,Qimage15-32_16-41.png
233,15,普通免許で運転できる普通自動車は、ミニカー、乗車定員１０人以下の乗用自動車と最大積載量５トン未満の貨物自動車である。,FALSE,普通免許で運転できるのは、最大積載量３トン未満の貨物自動車です。,
234,15,同一方向に複数の車線があり、車両通行帯が黄色の実線で区画されている場合には、前車を追い越すときのほかは、他の通行帯に進路を変えてはならない。,FALSE,車両通行帯が黄色の線で区画されている道路では、前車を追い越すときはもちろん、その他でも他の通行帯に進路を変えることはできません。,
235,15,横断歩道や自転車横断帯とその前後３０メートル以内の場所は、追い越しが禁止されている。,FALSE,「前後」ではなく、その手前から３０メートル以内が追い越し禁止場所です。,
236,15,図の標識は、すべての貨物自動車の通行止めを表している。,FALSE,この標識は「大型貨物自動車等通行止め」の標識で、大型貨物自動車と特定中型貨物自動車、大型特殊自動車は通行できません。普通貨物自動車などは通行できます。,Qimage3-28_15-36_15-38_15-50_16-21_17-32_19-9_35-90_36-57.png
237,15,前の車が右左折や進路を変えるため合図をしているときは、どんな場合であっても、その進路の変更を妨げてはならない。,FALSE,急ブレーキや急ハンドルでさけなければならない場合は、そのまま進行することができます。,
238,15,図の標識は、すべての貨物自動車の通行止めを表している。,FALSE,この標識は「大型貨物自動車等通行止め」の標識で、大型貨物自動車と特定中型貨物自動車、大型特殊自動車は通行できません。普通貨物自動車などは通行できます。,Qimage3-28_15-36_15-38_15-50_16-21_17-32_19-9_35-90_36-57.png
239,15,図のような場所では、たとえ前後が安全であっても、Ａ車はＢ車を追い越してはならない。,FALSE,交差点とその３０メートル手前は追い越し禁止場所ですが、設問の場合、優先道路を通行しているので追い越しは禁止されていません。,Qimage15-39.png
240,15,交差点で警察官が「止まれ」の手信号をしていたので、警察官の１メートル手前で停止した。,FALSE,設問の場合は、停止線があればその直前、停止線がないところでは、交差点の直前で停止しなければなりません。,
241,15,対向車が中央線を越えて追い越しをしてきたので、危険を避けるため、やむを得ず初心者マークをつけている車の前方へ割り込んだ。,TRUE,危険を避けるためやむを得ない場合は、前方へ割り込むことができます。,
242,15,路面電車が通行していないとき、車は軌道敷内を通行することができる。,FALSE,軌道敷内は、右左折、横断、転回や工事、危険防止のためやむを得ないとき、標識で認められているとき等以外は通行できません。,
243,15,図の道路標識は、「右折禁止」を表している。,FALSE,車に対する規制標識で「車両横断禁止」を表し、車は横断してはいけません。「右折禁止」と間違いやすいので気をつけましょう。,Qimage3-1_10-7_15-43_16-6_18-34.png
244,15,一般道路で普通自動車が同じような大きさの故障車をロープでけん引するときの法定最高速度は、３０キロメートル毎時である。,TRUE,設問のような故障車をけん引するときの法定最高速度は、３０キロメートル毎時です。,
245,15,ひとり歩きの子どもや車椅子や白や黄色のつえを持った人や通行に支障のある高齢者などが通行しているときは、減速し、安全な間隔をあけて通らなければならない。,FALSE,減速は誤りです。一時停止か徐行して安全に通れるようにします。,
246,15,追い越しを開始したら、対向車などの進行を妨げるおそれが出ても、中止することなく続けたほうがよい。,FALSE,対向車などの進行を妨げるおそれがある場合は、追い越しを中止しなければなりません。,
247,15,緊急自動車が近づいてきたとき、交差点に入っている車は、直ちに左側に寄り徐行する。,FALSE,設問のような場合、交差点を避けて左側に寄り、一時停止しなければなりません。,
248,15,図の標識がある道路では、自動車は進入してはならないが、自転車は進入してよい。,FALSE,「車両進入禁止」の標識で全車両の進入を禁止するものです。,Qimage3-10_3-12_3-14_15-48.png
249,15,図の標示は、「自転車専用通行帯」であることを示している。,FALSE,図の標示は、「自転車横断帯」であることを示しています。,Qimage15-4_15-49.png
250,15,車両総重量８トン未満、最大積載量５トン未満の中型貨物自動車は、この標識のある道路を通行できる。,TRUE,特定中型貨物自動車以外の中型貨物自動車は、通行することができます。,Qimage3-28_15-36_15-38_15-50_16-21_17-32_19-9_35-90_36-57.png
251,16,優先道路に入ろうとするときは、交差点の直前で必ず一時停止して、優先道路を通行している車の進行を妨げてはならない。,FALSE,優先道路に入ろうとするときは、一時停止ではなく徐行して、優先道路を通行している車の進行を妨げないようにします。,
252,16,追い越しを開始したら、対向車などの進行を妨げるおそれが出ても、中止することなく続けたほうがよい。,FALSE,対向車などの進行を妨げるおそれがある場合は、追い越しを中止しなければなりません。,
253,16,図の標識は自動車と原動機付自転車が通行できないことを表している。,TRUE,設問のとおりです。自動車（自動二輪車を含む）と原動機付自転車の通行が禁止されています。,Qimage16-3_18-6.png
254,16,図の標識は、「矢印の方向への一方通行」を意味する。,FALSE,この標識は、「指定方向外進行禁止」を示す標識です。,Qimage3-3_3-19_16-4.png
255,16,安全地帯のそばを通るときは、歩行者がいなくても徐行しなければならない。,FALSE,安全地帯に歩行者がいないときは、徐行する必要はありません。,
256,16,「車両横断禁止」の標識のあるところでは、右側でも左側でも道路に面した場所に出入りするための横断が禁止されている。,FALSE,道路の左側に面した場所に出入りするための横断は禁止されていません。,Qimage3-1_10-7_15-43_16-6_18-34.png
257,16,前の車との車間距離を保つときは、制動距離とほぼ同じぐらいの距離をとればよい。,FALSE,制動距離は誤りです。停止距離以上の距離をとらなければなりません。,
258,16,図の標識がある交差点では、大型貨物自動車、特定中型貨物自動車、大型特殊自動車以外の車は、標識に関係なく直進や右左折をすることができる。,TRUE,設問のとおりです。補助標識の「大貨等」とは、大型貨物自動車と特定中型貨物自動車、大型特殊自動車のことを示します。それ以外の車は、標識に関係なく直進や右左折をすることができます。,Qimage3-4_16-8.png
259,16,普通免許を受けていれば、車両総重量５トン未満のトラックを運転することができる。,TRUE,車両総重量５トン未満、最大積載量３トン未満のトラックは普通自動車に該当しますので、普通免許で運転することができます。,
260,16,図のような交通整理の行われていない道幅が違う交差点では、普通自動車は路面電車に進路を譲らなければならない。,FALSE,設問の場合は、道幅の広い道路を通行する普通自動車が優先です。路面電車は、普通自動車に進路を譲らなければなりません。,Qimage6-4_16-10.png
261,16,図の標示は、「普通自転車の交差点進入禁止」を表している。,TRUE,設問のとおりです。「普通自転車の交差点進入禁止」を示す標示で、普通自転車が交差点に進入してはならないことを表します。,Qimage3-20_16-11.png
262,16,自動車を追い越しするとき、その自動車が右折のため道路の中央に寄って通行しているときは、左側を通過してもよい。,TRUE,原則は右側追い越しですが、車両が右折するため道路の中央に寄って通行しているときは左側を通行します。,
263,16,道路外に出るため、左折しようとするときは、その直前に道路の左端に寄るようにしなければならない。,FALSE,直前に寄るのは誤りです。あらかじめできるだけ道路の左端に寄ります。,
264,16,安全地帯のそばを通るときは、歩行者がいなくても徐行しなければならない。,FALSE,安全地帯に歩行者がいないときは、徐行する必要はありません。,
265,16,普通免許や二輪免許を受けて１年未満の者は、初心者マークをつけなければならない。,FALSE,初心者マークをつけるのは、普通免許を受けた者が普通自動車を運転するときだけです。二輪免許の場合は必要ありません。,
266,16,図の標識のあるところでは、自動車や原動機付自転車を追い越すため、進路を変えたりその横を通り過ぎたりしてはならない。,FALSE,図の標識は「追越しのための右側部分はみ出し通行禁止」を表し、追い越しのために道路の右側部分へのはみ出しを禁止するものです。,Qimage16-16_17-30_19-4_35-32_36-36.png
267,16,この標識は、「自転車道」か「自転車専用道路」であることを表している。,FALSE,図の標識は、「自転車横断帯」であることを示す標識です。,Qimage16-17_16-48_19-17.png
268,16,この標示がある道路は、交差する前方の道路に対して自分の通行している道路のほうが優先道路であることを示している。,FALSE,この標示がある道路は、交差する前方の道路が優先道路であることを示しています。,Qimage6-10_15-15_15-19_16-18.png
269,16,優先道路に入ろうとするときは、交差点の直前で必ず一時停止して、優先道路を通行している車の進行を妨げてはならない。,FALSE,優先道路に入ろうとするときは、一時停止ではなく徐行して、優先道路を通行している車の進行を妨げないようにします。,
270,16,乗り降りのため停車している路線バスに追いついたが、安全だったので一時停止せず、注意して側方を通過した。,TRUE,必ずしも一時停止する必要はありません。安全を確かめて側方を通過することができます。,
271,16,すべての中型貨物自動車は、この標識のある道路を、通行してはいけない。,FALSE,車両総重量８トン未満、最大積載量５トン未満の中型貨物自動車は、通行することができます。,Qimage3-28_15-36_15-38_15-50_16-21_17-32_19-9_35-90_36-57.png
272,16,交差点付近以外の場所で緊急自動車が接近してきたときは、必ず道路の左側に寄って進路を譲らなければならない。,FALSE,交差点付近以外の場所では、必ず左側に寄り緊急自動車に進路を譲るわけではなく、かえって妨げになるようなときは、右側に寄って進路を譲ります。,
273,16,学校、幼稚園、保育所などの付近は、徐行すべき場所として定められている。,FALSE,学校、幼稚園、保育所などの付近は、子どもの飛び出しに十分注意して走行しますが、徐行場所としては指定されていません。,
274,16,通学、通園バスは児童や幼児の乗降のために停止する際に、非常点滅表示灯をつけなければならない。,TRUE,通学、通園バスは、児童、幼児の乗降のため停止する際に、非常点滅表示灯をつけることが義務づけられています。,
275,16,自動車を追い越しするとき、その自動車が右折のため道路の中央に寄って通行しているときは、左側を通過してもよい。,TRUE,原則は右側追い越しですが、車両が右折するため道路の中央に寄って通行しているときは左側を通行します。,
276,16,優先道路を通行している場合であっても、交差点とその手前３０メートル以内の場所は追い越しが禁止されている。,FALSE,交差点とその手前３０メートル以内は追い越し禁止場所ですが、優先道路を通行している場合は、追い越しをすることができます。,
277,16,この標識は、「歩行者の横断禁止」を表している。,FALSE,図の標識は、「歩行者通行止め」で、歩行者の横断を禁止しているのではなく、歩行者の通行を禁止しています。,Qimage16-27.png
278,16,信号機のある交差点で停止線のない場合の停止位置は信号機の直前である。,FALSE,信号機の直前ではなく、交差点の直前です。またすぐ近くに横断歩道や自転車横断帯がある場合はその直前です。,
279,16,他の車に追い越されるときは、加速さえしなければ追い越しに十分な余地がなくても特に進路を譲る必要はない。,FALSE,車は、他の車に追い越されるときに十分な余地がない場合は、できるだけ左に寄り、進路を譲らなければなりません。,
280,16,図のマークは、６０歳以上の運転者が普通自動車を運転するときに表示するマークである。,FALSE,このマークは、「高齢運転者標識（高齢者マーク）」です。６０歳以上ではなく、７０歳以上の運転者が普通自動車を運転するときに表示するマークです。,Qimage16-30.png
281,16,自転車横断帯に近づいたとき、自転車が横断しようとしていたので、いつでもその手前で停止できるような速度に落として通行した。,FALSE,自転車横断帯の手前で一時停止して、自転車に道を譲らなければなりません。,
282,16,図の標識は、「車両進入禁止」を表している。,FALSE,「車両通行止め」を意味します。「車両進入禁止」は一方通行の出口などに設けてあります。,Qimage4-7_16-32_18-29_19-40_35-29_36-76.png
283,16,最大積載量６.５トンの貨物自動車は、中型免許で運転することができる。,FALSE,中型免許では最大積載量３トン以上６.５トン未満の車を運転できます。６.５トンは含まれないので、大型免許が必要です。,
284,16,交差点付近以外の場所で緊急自動車が接近してきたときは、必ず道路の左側に寄って進路を譲らなければならない。,FALSE,交差点付近以外の場所では、必ず左側に寄り緊急自動車に進路を譲るわけではなく、かえって妨げになるようなときは、右側に寄って進路を譲ります。,
285,16,図の標識は、「進行方向別通行区分」を表している。,FALSE,この標識は「一方通行」を表しています。,Qimage16-35.png
286,16,このように腕を車の外に出して、斜め下に伸ばしているときは、後退するときの合図である。,FALSE,図の手による合図は、徐行か停止をするときの合図です。,Qimage16-36.png
287,16,普通免許を受けていれば、最大積載量３トンのトラックを運転することができる。,FALSE,普通免許では、最大積載量３トン未満の車を運転できます。３トン以上（３トンを含む）は、中型免許または大型免許が必要です。,
288,16,通行している道路が優先道路であれば、横断歩道の手前３０ｍ以内で追い抜いてもよい。,FALSE,優先道路であっても横断歩道の手前３０ｍ以内では追い抜いてはいけません。,
289,16,車はどのような場合でも、道路の中央から右側部分に、はみ出して通行することはできない。,FALSE,一方通行の道路や、工事などのため道路の左側部分だけでは通行するのに十分な幅がないときなどは、右側部分にはみ出して通行することができます。,
290,16,道路の中央線が黄色の実線のところでも、左側部分ならば追い越しをしてもよい。,TRUE,設問のとおり、黄色の実線のところでも右側部分にはみ出さなければ、追い越しできます。,
291,16,図の標識がある交差点で停止線がない場合は、標識の直前で停止して安全を確かめる。,FALSE,設問の場合は、「標識の直前」ではなく「交差点の直前」で停止して安全を確かめます。,Qimage15-32_16-41.png
292,16,安全地帯のある停留所で止まっている路面電車の側方を通過するときは、乗降客の有無に関係なく徐行して進むことができる。,TRUE,安全地帯のある停留所に路面電車が停止しているときは、乗降客の有無に関係なく徐行しなければなりません。,
293,16,安全地帯のある停留所に路面電車が停止していたが、乗降客がいなかったのでそのまま通過した。,FALSE,安全地帯のある停留所に路面電車が停止しているときは、乗降客の有無に関係なく徐行しなければなりません。,
294,16,図のような信号機のない道幅の同じような交差点に、Ａの車とＢの車が進行してきたときは、Ｂの車はＡの車の進行を妨げてはならない。,FALSE,左方車優先ですから、この場合はＡ車がＢ車を妨げてはいけません。,Qimage16-44.png
295,16,道路外に出るため左折するときは、その直前で道路の左側によって徐行しなければならない。,FALSE,その直前は誤りです。あらかじめ道路の左側に寄ります。,
296,16,オートマチック二輪車（無段変速装置装着車に限る）は、クラッチ操作がいらないので、エンジンの回転数が低いときでも車輪にエンジンの力が伝わりやすい。,FALSE,オートマチック二輪車に無段変速装置が採用されている場合、エンジンの回転数が低いときには、車輪にエンジンの力が伝わりにくい特性があります。,
297,16,車両総重量が、８５０キログラムの故障車をロープでけん引するときは、けん引免許は必要ない。,TRUE,車両総重量が７５０キログラム以下の車をけん引する場合と、故障車をロープやクレーンなどでけん引する場合は、けん引免許はいりません。,
298,16,この標識は、「自転車道」か「自転車専用道路」であることを表している。,FALSE,図の標識は、「自転車横断帯」であることを示す標識です。,Qimage16-17_16-48_19-17.png
299,16,こう配の急な下り坂は、追い越し禁止だが、追い抜きは禁止されていない。,TRUE,設問のとおりです。こう配の急な下り坂では、追い越しが禁止されていますが、追い抜きは禁止されていません。,
300,16,道路の中央に黄色の線が引かれているところでは、追い越しをしてはならない。,FALSE,「追越しのための右側部分はみ出し通行禁止」の標示です。はみ出さなければ追い越しすることができます。,
301,17,後方から見て図の合図は、左折か左へ進路を変える合図である。,TRUE,,Qimage17-1.png
302,17,図の標識のある場所でも、対向車がないときは、警音器を鳴らさなくてもよい。 ,FALSE,,Qimage17-2.png
303,17,後退するときは、同乗者などに後方確認を手伝ってもらうよりも、自分の判断だけで後退するのがよい。,FALSE,,
304,17,横の路地から車が突然路上に入ってきたので、危険防止のためやむを得ず警音器を鳴らした。 ,TRUE,,
305,17,同一方向に三つの車両通行帯がある場合、最も右側は追い越しなどのためにあけておき、それ以外の通行帯は、車の速度に応じ、遅い車は左側を、速い車は順次右寄りを通行する。,TRUE,,
306,17,この標識は、「横断歩道と自転車横断帯」であることを表している。,TRUE,,Qimage17-6.png
307,17,交差点を通行中、緊急自動車が接近してきたので、直ちに交差点を出て左側端に寄り、一時停止して進路を譲った。,TRUE,,
308,17,車とは、自動車と原動機付自転車のことをいい、軽車両は車に含まれない。,FALSE,,
309,17,車を追い越すときは、前車が右折しようとして合図を出しているときでも、その右側を通行しなければならない。,FALSE,,
310,17,遮断機が上がっている踏切にさしかかったときは、他の車が安全に通過しているときに限り、一時停止することなく通行してよい。,FALSE,,
311,17,中型免許を受けた者は、中型自動車のほか普通自動車、普通自動二輪車、小型特殊自動車、原動機付自転車を運転することができる。,FALSE,,
312,17,図の標識、標示による規制の効果は同じである。,FALSE,,Qimage17-12.png
313,17,前車に追従して走行するときは、前車が急停車しても追突しないだけの車間距離をとるとともに、その前方の状況にも注意する。,TRUE,,
314,17,自動車は交差点で右折するときは、あらかじめできるだけ道路の中央に寄り、交差点の中心のすぐ内側を徐行して通行する。,TRUE,,
315,17,路面が雨に濡れていたり、タイヤがすり減っていると制動距離は長くなる。,TRUE,,
316,17,「高齢運転者標識」を付けている車に対しては、幅寄せや割り込みは禁止されているが、追い抜きや追い越しは禁止されていない。,TRUE,,
317,17,左折するとき歩行者や自転車などを巻き込まないため、交差点の側端から離れて左折した。,FALSE,,
